year,y,c,x,g,h,k_data
2013.0,0.05623836104640031,0.03794014490613505,0.011460964221591237,0.00683725191867402,0.31873879364719393,0.12838155641507076
2014.0,0.05720056871950033,0.0385745098789702,0.011955601566993226,0.006670457273536899,0.31919160084201337,0.13103282286227727
2015.0,0.058417460129227425,0.03926670390758524,0.012510209826362126,0.006640546395280056,0.31883674790504035,0.13239291541048223
2016.0,0.05901487556749069,0.039940275719501775,0.012327001388617531,0.006747598459371382,0.31880525767304263,0.13618501390822588
2017.0,0.060047719072830685,0.04069282203152214,0.012703556751622552,0.006651340289685991,0.3191852752767166,0.1385615221183591
2018.0,0.06146751286262424,0.04146466387983779,0.013257972675105542,0.006744876307680904,0.31909623319178343,0.14170751961774364
2019.0,0.06273175570636914,0.042047037015917645,0.013592969327051256,0.0070917493634002435,0.31862719607770307,0.14452619348607798
2020.0,0.06117570263768024,0.04072989820624387,0.013114676154336157,0.0073311282771002136,0.3183473174705315,0.1485403406523139
2021.0,0.06483716519397666,0.04405167845630212,0.013879304374963252,0.006906182362711287,0.32071282851314054,0.16188938720950313
2022.0,0.06609217430373918,0.04487387234489108,0.014558001915265672,0.006660300043582422,0.3197435831829303,0.16821107336471344
