time_label,GDP,PGDP,gross_investment,government_consumption,net_exports,iP,total_worked_hours,durable_goods,tauc
Q2-2007,1.4402082e7,0.9730831249281895,3.288861e6,2.180314e6,-745806.0,2.0358752218239185e8,269.28,1.185692e6,0.03533496059805798
Q3-2007,1.4564117e7,0.9783952831054524,3.281943e6,2.212744e6,-728954.0,2.0399933143292832e8,268.918,1.191859e6,0.03482263977967219
Q4-2007,1.4715058e7,0.9823637008660698,3.250754e6,2.256863e6,-729699.0,2.04408961e8,268.96,1.195599e6,0.03521841368209354
Q1-2008,1.4706538e7,0.9860028217701626,3.175346e6,2.297995e6,-771248.0,2.048227141727713e8,268.408,1.153509e6,0.03483239903232154
Q2-2008,1.4865701e7,0.9907745854805887,3.168182e6,2.344055e6,-776404.0,2.0523862376614055e8,267.728,1.137729e6,0.03434180466834359
Q3-2008,1.4898999e7,0.9982371636226683,3.135982e6,2.391292e6,-787354.0,2.0565265497643954e8,265.596,1.095819e6,0.034377477305690136
Q4-2008,1.4608209e7,1.0006588391694555,2.949322e6,2.380419e6,-628474.0,2.06060773e8,260.586,1.007986e6,0.03434260832385407
Q1-2009,1.4430902e7,0.9998605118350131,2.654926e6,2.381999e6,-420992.0,2.0646039699950546e8,254.898,1.00448e6,0.0336634536080974
Q2-2009,1.4381236e7,0.9982026483144217,2.51018e6,2.423922e6,-358368.0,2.06854762003046e8,250.371,994700.0,0.033828246751530955
Q3-2009,1.4448882e7,0.9993881868384583,2.486361e6,2.447113e6,-423998.0,2.0724855700506356e8,247.779,1.035104e6,0.0341270694853761
Q4-2009,1.4651249e7,1.0025486530121066,2.638824e6,2.480682e6,-473254.0,2.07646471e8,247.412,1.014201e6,0.03401204907513346
Q1-2010,1.476461e7,1.0054343263854613,2.671339e6,2.500641e6,-509192.0,2.0804823621983203e8,248.222,1.021085e6,0.03394447940040408
Q2-2010,1.4980193e7,1.0103391077104957,2.796821e6,2.517742e6,-542514.0,2.0843375784667554e8,251.15,1.043901e6,0.03448987606501465
Q3-2010,1.5141607e7,1.0134114121027304,2.885911e6,2.508885e6,-553943.0,2.087779843001813e8,250.63,1.052423e6,0.034571165398758534
Q4-2010,1.5309474e7,1.019294151035822,2.885836e6,2.516921e6,-523586.0,2.0905586399999997e8,251.445,1.078441e6,0.03443292695751663
Q1-2011,1.5351448e7,1.024518959962182,2.845313e6,2.516417e6,-568476.0,2.0925195644929147e8,251.957,1.087927e6,0.03510398497913682
Q2-2011,1.5557539e7,1.0312954186914811,2.933631e6,2.531982e6,-581092.0,2.093892654852518e8,254.065,1.082903e6,0.03531573984805694
Q3-2011,1.564768e7,1.0375022805265808,2.957952e6,2.50181e6,-567111.0,2.0950040602858627e8,254.309,1.090755e6,0.034922748931470994
Q4-2011,1.5842259e7,1.0387380896443394,3.139825e6,2.495035e6,-601788.0,2.09617993e8,256.148,1.112409e6,0.035096636155235186
Q1-2012,1.6068805e7,1.0448303045304126,3.19459e6,2.517184e6,-602271.0,2.097673717017521e8,257.397,1.138093e6,0.03538439852870204
Q2-2012,1.6207115e7,1.049140855614516,3.263961e6,2.50334e6,-565241.0,2.0994480896231714e8,257.766,1.133557e6,0.03508897172630662
Q3-2012,1.6319541e7,1.0548992170598197,3.263547e6,2.519684e6,-523083.0,2.101393019917236e8,259.969,1.141673e6,0.03473988637302973
Q4-2012,1.6420419e7,1.060193982050408,3.24904e6,2.52155e6,-515874.0,2.10339848e8,260.17,1.163561e6,0.03520488728089095
Q1-2013,1.6648189e7,1.064399142424368,3.345705e6,2.524169e6,-499348.0,2.1053800641557518e8,261.07,1.189742e6,0.03595484169479335
Q2-2013,1.6728687e7,1.0666909159415403,3.379772e6,2.531613e6,-498380.0,2.107355855404797e8,261.531,1.187617e6,0.03588625933404098
Q3-2013,1.6953838e7,1.0719212152872162,3.496812e6,2.530734e6,-482067.0,2.109369558951443e8,262.734,1.191933e6,0.03566861969543415
Q4-2013,1.7192019e7,1.077586644335061,3.538345e6,2.536463e6,-434019.0,2.1114648800000003e8,263.946,1.197851e6,0.035354835287234154
Q1-2014,1.7197738e7,1.0816779353543347,3.514433e6,2.547392e6,-510088.0,2.1136697958907217e8,263.864,1.207539e6,0.03611899425377919
Q2-2014,1.7518508e7,1.0878005869905005,3.665036e6,2.548426e6,-505404.0,2.115949372507642e8,266.731,1.244233e6,0.03609645296277514
Q3-2014,1.7804228e7,1.0922668705452905,3.752397e6,2.581399e6,-489357.0,2.1182529478707415e8,268.285,1.26126e6,0.03580846077684469
Q4-2014,1.7912079e7,1.093353939824857,3.78938e6,2.571889e6,-530751.0,2.1205298600000003e8,270.88,1.276009e6,0.03586814238592851
Q1-2015,1.8063529e7,1.0927583286260576,3.895871e6,2.574327e6,-526432.0,2.1227304185313624e8,272.335,1.291044e6,0.03585417888165707
Q2-2015,1.8279784e7,1.0990332684380166,3.923796e6,2.601375e6,-509527.0,2.1248088195646358e8,272.76,1.317766e6,0.03569429485600049
Q3-2015,1.8401626e7,1.1019482669242413,3.941318e6,2.615896e6,-538082.0,2.1267202308155906e8,272.924,1.3269e6,0.035823845131946495
Q4-2015,1.8435137e7,1.101922196427831,3.910665e6,2.624356e6,-523238.0,2.12841982e8,274.536,1.327463e6,0.035981180937250425
Q1-2016,1.8525933e7,1.1009690105213135,3.893162e6,2.621296e6,-511682.0,2.1298839079525787e8,275.615,1.338655e6,0.03567944459261512
Q2-2016,1.8711702e7,1.108449491463094,3.893024e6,2.642923e6,-489370.0,2.131173427983816e8,276.22,1.345902e6,0.035330351028463367
Q3-2016,1.8892639e7,1.1112845481832225,3.908461e6,2.668281e6,-481229.0,2.1323704665231454e8,277.366,1.36632e6,0.03572073758462224
Q4-2016,1.9089379e7,1.1166673212253357,4.017201e6,2.680996e6,-530806.0,2.13355711e8,276.607,1.375105e6,0.03534389463376467
Q1-2017,1.9280084e7,1.1223582981540272,4.026292e6,2.689905e6,-533420.0,2.1347560887208232e8,277.774,1.38509e6,0.03500031431398328
Q2-2017,1.9438643e7,1.1252883680634043,4.107688e6,2.695724e6,-553499.0,2.1357527085001e8,279.534,1.394392e6,0.03517117938736773
Q3-2017,1.9692595e7,1.1310706922800418,4.183177e6,2.715851e6,-531498.0,2.1362729190293273e8,279.626,1.417806e6,0.035408131838389
Q4-2017,2.0037088e7,1.1380309716094443,4.279208e6,2.761375e6,-554897.0,2.13604267e8,281.786,1.466355e6,0.03542680453367276
Q1-2018,2.0328553e7,1.1452693503682074,4.358212e6,2.801299e6,-576031.0,2.1350170463828793e8,282.914,1.483333e6,0.035901178013014505
Q2-2018,2.0580912e7,1.1533643952334771,4.394295e6,2.839147e6,-543823.0,2.134067674265783e8,284.528,1.488127e6,0.03579744182376369
Q3-2018,2.079873e7,1.1583464457482737,4.529257e6,2.885521e6,-618246.0,2.1342953150157955e8,285.868,1.491615e6,0.03578824283982724
Q4-2018,2.0917867e7,1.1633337635645296,4.539915e6,2.91296e6,-634207.0,2.1368007299999997e8,286.405,1.492248e6,0.03600190210598433
Q1-2019,2.11116e7,1.1668234106220166,4.614779e6,2.938925e6,-592294.0,2.1422054821539098e8,286.551,1.482601e6,0.03535274446275981
Q2-2019,2.1397938e7,1.1728540702299066,4.671016e6,2.994223e6,-617962.0,2.1492143406867662e8,287.68,1.517861e6,0.035214981929567235
Q3-2019,2.1717171e7,1.1765856506451708,4.720297e6,3.034139e6,-585547.0,2.156052876376239e8,288.808,1.544227e6,0.035477456985534624
Q4-2019,2.1933217e7,1.1802427049979907,4.664602e6,3.080936e6,-513359.0,2.16094666e8,288.647,1.549885e6,0.03459816223037414
Q1-2020,2.1751238e7,1.186062679881597,4.614613e6,3.135123e6,-501596.0,2.1626392970327303e8,285.069,1.484685e6,0.03508917515407629
Q2-2020,1.9958291e7,1.1813481963491113,4.085799e6,3.206087e6,-526892.0,2.161946531737152e8,250.019,1.46716e6,0.03298704282846662
Q3-2020,2.1704437e7,1.1921648939290153,4.730407e6,3.182441e6,-687616.0,2.1602021430729976e8,268.228,1.754408e6,0.034733773559756466
Q4-2020,2.208716e7,1.1995892874677203,4.898676e6,3.196783e6,-758111.0,2.15873991e8,273.333,1.780548e6,0.03459711434154504
Q1-2021,2.2680693e7,1.2148676987843448,4.884054e6,3.330277e6,-789049.0,2.158552440652669e8,275.509,1.911195e6,0.03397488780435413
Q2-2021,2.342591e7,1.2337867619471798,4.874011e6,3.349949e6,-825620.0,2.1592676598646268e8,279.373,2.053483e6,0.03621528469971924
Q3-2021,2.3982379e7,1.2527587339981805,5.087418e6,3.38771e6,-873479.0,2.160172321644271e8,282.566,1.963191e6,0.03566439342819159
Q4-2021,2.48136e7,1.2743147984997356,5.469744e6,3.437624e6,-908785.0,2.1605531800000003e8,286.294,2.039587e6,0.035423114743527745
Q1-2022,2.5250347e7,1.30005668500466,5.682606e6,3.467915e6,-1.04917e6,2.1599779189503425e8,287.534,2.083703e6,0.03542446367172697
Q2-2022,2.5861292e7,1.329431033895953,5.699305e6,3.551583e6,-996170.0,2.159137942554341e8,288.958,2.083058e6,0.03561156186628263
Q3-2022,2.6336304e7,1.344146215464943,5.7122e6,3.586581e6,-855600.0,2.1590055848811692e8,291.1,2.088702e6,0.03527659006366269
Q4-2022,2.6770514e7,1.356941169397679,5.861896e6,3.647873e6,-850616.0,2.16055318e8,291.455,2.056255e6,0.03465353709682227
Q1-2023,2.7216445e7,1.3696303939940517,5.823478e6,3.70086e6,-794917.0,2.16445384678833e8,292.904,2.141517e6,0.03445075210961608
Q2-2023,2.7530055e7,1.3767680480776483,5.928252e6,3.70616e6,-797486.0,2.1701838433569503e8,293.41,2.1408e6,0.03385318336632455
Q3-2023,2.8074846e7,1.3880007871533786,6.070166e6,3.808367e6,-765535.0,2.1769202126249766e8,293.893,2.149053e6,0.03365364853648707
Q4-2023,2.8424722e7,1.393536170705715,6.174041e6,3.848126e6,-788044.0,2.1838399975115246e8,294.267,2.132802e6,0.03343979934086954
Q1-2024,2.8708161e7,1.4044844391212188,6.172237e6,3.914569e6,-822478.0,2.1902840480101216e8,294.162,2.126327e6,0.033516532110851684
Q2-2024,2.9147044e7,1.4134400192541832,6.325819e6,3.959502e6,-894370.0,2.196248442411946e8,294.835,2.15186e6,0.03332382522220778
Q3-2024,2.9511664e7,1.4194146719654743,6.395296e6,4.021875e6,-938325.0,2.2018930660825887e8,295.864,2.183934e6,0.03302609436052132
Q4-2024,2.9825182e7,1.4279271883441567,6.341141e6,4.071414e6,-938666.0,2.2073778043876413e8,295.93,2.250218e6,0.03308026754036237
