year,y,c,x,g,h,k_data
1965.0,0.008249001666225017,0.0041923164321489865,0.0027311609147290627,0.0013255243193469675,0.24613846691234428,0.09773067816789885
1965.25,0.008318916608242735,0.004236126120234096,0.0027203602739551596,0.0013624302140534791,0.24775534114237346,0.09865309048553006
1965.5,0.008468351127288892,0.004284381749605614,0.00278922627487817,0.001394743102805107,0.2469707582438995,0.09954763063462618
1965.75,0.008626938793201209,0.0043657938737516454,0.0028205592396465633,0.0014405856798029994,0.24875815620601402,0.10049448110049315
1966.0,0.00879952114223058,0.004399274002827071,0.0029684204259856173,0.0014318267134178927,0.2510424653535226,0.10145514071482126
1966.25,0.00879211504046713,0.004428578191569895,0.002896169207354542,0.001467367641542692,0.2519158303797482,0.10254588212663858
1966.5,0.008828848817655301,0.00443757267197448,0.002905058552528734,0.0014862175931520869,0.25227453349981704,0.10354418544467564
1966.75,0.008863294694249908,0.004439996884669549,0.002921902050112322,0.0015013957594680373,0.25195628783802293,0.10453290202893371
1967.0,0.00890354884888492,0.00446370319915382,0.002866723982402382,0.0015731216673287175,0.25183187460069995,0.10552016345810838
1967.25,0.008870933977018413,0.004482314607938526,0.002805956634140497,0.0015826627349393898,0.24943655944469628,0.1064339750981601
1967.5,0.008916787783698078,0.004493448557639929,0.002838742603389554,0.001584596622668595,0.24990220412435518,0.1072701070390593
1967.75,0.008946173567434578,0.004492243983034012,0.0028580612973731676,0.0015958682870273989,0.2500859652489759,0.10812355025381568
1968.0,0.00909059527196229,0.004552729958616836,0.002913960296740859,0.001623905016604594,0.24953152165378847,0.10898051707910457
1968.25,0.009204040376713034,0.004599646144395419,0.002970579148451162,0.001633815083866453,0.25055158251301435,0.10987752260715769
1968.5,0.0092364342657949,0.004648957485995137,0.0029411946307954153,0.0016462821490043477,0.2511700722804308,0.11081454567481655
1968.75,0.009233041062861514,0.004646441143203323,0.0029390014503548013,0.0016475984693033903,0.2510791921111812,0.11170484228889076
1969.0,0.00933626645809305,0.004671192568155115,0.0030445264559473104,0.0016205474339906253,0.2530805685908543,0.11257646857551284
1969.25,0.009322553227069843,0.004692486683504835,0.0029831394232521227,0.0016469271203128856,0.2526897665399111,0.11353748826143271
1969.5,0.009341432018905494,0.004698106620990614,0.002975971804111331,0.00166735359380355,0.2524980694218712,0.11441933486178969
1969.75,0.009253405806819034,0.004721804284288965,0.002847292291872223,0.0016843092306578471,0.25074430259842245,0.11527769308445643
1970.0,0.009197532210497107,0.00474289752467732,0.002771290301266934,0.0016833443845528533,0.24774737405728872,0.11599148574702109
1970.25,0.009168547239835283,0.004729239529268225,0.002759871229858407,0.00167943648070865,0.24488386259991998,0.11661606591536752
1970.5,0.009210550547909634,0.00476168075328865,0.002766034188293651,0.0016828356063273327,0.2417004327928403,0.11721766760716827
1970.75,0.009069549351498575,0.004772492432413127,0.002625817693154204,0.001671239225931244,0.23938661075777987,0.1178142981259682
1971.0,0.009272057577538129,0.004746755431205088,0.002822859598651522,0.0017024425476815188,0.23882093812785485,0.11825967002207882
1971.25,0.009278061452597191,0.0047521748815289415,0.00286175554753174,0.00166413102353651,0.23839180612440192,0.11889384111211064
1971.5,0.00931020159202583,0.004760391236842003,0.002882942946880288,0.0016668674083035388,0.23702202093960756,0.11955517124209174
1971.75,0.009288527986143902,0.0047947825376543,0.002842056378434622,0.0016516890700549799,0.2371774622907113,0.12022544921709467
1972.0,0.009415865419118923,0.004806930177256569,0.00293558460709868,0.0016733506347636734,0.23949360176399045,0.12084243546726013
1972.25,0.009586156557125665,0.004869642992715696,0.003041430982837337,0.0016750825815726323,0.2394280674930115,0.12154153108524332
1972.5,0.009633552726535159,0.004913248791208297,0.0030597002360538933,0.0016606036992729682,0.23984560235671162,0.1223335345806147
1972.75,0.009751497780895043,0.004968449846623473,0.003124263643335243,0.0016587842909363264,0.24047092972080547,0.12312914934014534
1973.0,0.009948723150558855,0.005006493837072135,0.003266678835941401,0.001675550477545319,0.24211211968067667,0.12397460268249985
1973.25,0.010012889148802905,0.005022658394675764,0.003293236165408104,0.0016969945887190373,0.24332326417077743,0.12494682400641519
1973.5,0.009916958765091997,0.00503565227509097,0.0031799824200355537,0.0017013240699654737,0.24368681330870495,0.12592760929283545
1973.75,0.009968236963296566,0.005035033641770548,0.003209110192404786,0.0017240931291212327,0.2434232221533099,0.12677698896955433
1974.0,0.00984094081112044,0.005049892646652708,0.0030750906624352546,0.001715957502032477,0.2428102461479235,0.1276397765410414
1974.25,0.00982312669802929,0.005070852679931163,0.0031073970842329674,0.0016448769338651594,0.2408540791694233,0.12835257655861007
1974.5,0.009689445584416074,0.005049303330391052,0.0030156902977154705,0.0016244519563095516,0.23976301150324336,0.12908449086572119
1974.75,0.009610657499641705,0.004998130190078398,0.002931580399288024,0.0016809469102752816,0.23646774444896296,0.12971115249672313
1975.0,0.009452217412989981,0.00499132497241244,0.0026853424738560406,0.001775549966721501,0.23012301242675012,0.13024210630153146
1975.25,0.009477700557134351,0.005031259344230717,0.002634363927118278,0.001812077285785357,0.22793486530630488,0.13051699556384574
1975.5,0.009597383959598721,0.005054048560301416,0.002792548984222972,0.0017507864150743332,0.22830364986143212,0.130735818771826
1975.75,0.009684298371863832,0.005072547111956522,0.002855591982755574,0.0017561592771517358,0.23017677129201045,0.13110877717070857
1976.0,0.009860035532767278,0.005126989698750041,0.003037578817146512,0.001695467016870725,0.2321593886041666,0.1315378760479182
1976.25,0.009890999651965646,0.0051456018168558205,0.0030819732769953073,0.0016634245581145185,0.23162187947416144,0.13214102022051874
1976.5,0.009904355446159687,0.005192011679866178,0.0030810182135457827,0.0016313255527477268,0.23159860612630206,0.13277739617409906
1976.75,0.009935348635544449,0.005223555620619651,0.003087526008029113,0.0016242670068956845,0.2321680623644956,0.13340103934883032
1977.0,0.01001239808681555,0.005257721369743579,0.003200365710110828,0.0015543110069611427,0.2325563652566776,0.1340196482542986
1977.25,0.010165289242696763,0.005274500698557899,0.003328305531371586,0.0015624830127672776,0.2361465480323,0.1347396479697413
1977.5,0.010306174170033627,0.005316915261379207,0.0034139679611294447,0.0015752909475249763,0.23730016440564194,0.1355742621259232
1977.75,0.010263672200442178,0.005330838293361111,0.003397411271117364,0.0015354226359637034,0.2383933773414874,0.13647909210684175
1978.0,0.010253438525636323,0.005380429910750668,0.003381587526175137,0.0014914210887105178,0.23841233544455548,0.1373506192747367
1978.25,0.010605852913782,0.00543657350485536,0.0036012902033061432,0.0015679892056204962,0.2434042909671993,0.13819019292583262
1978.5,0.010670421487424976,0.005459731138610965,0.0036478668362197814,0.0015628235125942289,0.24439329761020978,0.13923393086128413
1978.75,0.010774708221538804,0.0054768747701956395,0.003707002243679732,0.0015908312076634336,0.2455526125775751,0.14030492847041112
1979.0,0.010759177782968575,0.0055097196650780505,0.003657122290074286,0.0015923358278162394,0.2460800789411639,0.14141524001988742
1979.25,0.010738955051512655,0.0055348793826937,0.0036400385609108646,0.0015640371079080901,0.24575848827321484,0.14245512254667267
1979.5,0.010788444193466895,0.005584921148052702,0.0036476913727486217,0.001555831672665571,0.24752918462194473,0.14345867573895613
1979.75,0.010785192806368141,0.0056461800852612536,0.0035844409518923314,0.0015545717692145562,0.24759564315483482,0.1444513085021802
1980.0,0.010787800500908072,0.005685171892551116,0.0035664709544130243,0.0015361576539439318,0.24606576845299893,0.14536231971327607
1980.25,0.010534287180135693,0.00562161521822869,0.0032608234044700264,0.0016518485574369764,0.2424793829741034,0.14623850040488562
1980.5,0.01049077611452614,0.005649991402564639,0.003139373795180128,0.0017014109167813745,0.24076346986920813,0.14679281764969704
1980.75,0.010655835559206031,0.005695057932249744,0.003307578878444409,0.0016531987485118784,0.24296938597343778,0.1472154262697518
1981.0,0.01083504719305051,0.005686592377977448,0.0035091238546191565,0.001639330960453905,0.24310527162835294,0.147798418552377
1981.25,0.01072691328148257,0.005686776951118376,0.0033784567595018878,0.001661679570862306,0.24188524623095467,0.14857216609301388
1981.5,0.010828508645564843,0.005666217540906608,0.0034868193105093573,0.001675471794148879,0.2413568997917707,0.14920092642119806
1981.75,0.010685029287061042,0.005659054619688091,0.0033617696427648788,0.0016642050246080732,0.24025944216001852,0.1499264125310269
1982.0,0.010494736014045382,0.005665855887007448,0.003157076079485208,0.0016718040475527263,0.23572464287247957,0.15051342205325388
1982.25,0.010518651834180132,0.00565214340926308,0.0031544666482416868,0.001712041776675365,0.236987634064228,0.15088487394505548
1982.5,0.010454610989353103,0.005694404262005307,0.003113294046620879,0.001646912680726916,0.23490427698306865,0.15124684176705808
1982.75,0.010434594873693064,0.005769051441486727,0.0029972280584547686,0.0016683153737515688,0.23297506509128327,0.151560937875119
1983.0,0.010546955348576179,0.005816930485696853,0.003033876495794511,0.0016961483670848148,0.2337341630286659,0.1517531548674938
1983.25,0.010760840204562947,0.005892867123240079,0.00321852389677574,0.0016494491845471277,0.23513215127916232,0.1519784628450161
1983.5,0.010949283044895914,0.005987925476138442,0.0033511728138480037,0.001610184754909468,0.23880580380600375,0.15238424834057296
1983.75,0.011150838245798576,0.006033455821891875,0.0035737311916131643,0.001543651232293537,0.2410765233326085,0.15291517268615282
1984.0,0.01134199726703521,0.006056119129636211,0.0037915093833394845,0.0014943687540595137,0.24449578615553794,0.15365882933765188
1984.25,0.01151083590076368,0.0061280688252076596,0.003874553976839912,0.0015082130987161084,0.2467573180031678,0.1546065009700786
1984.5,0.011593984973733672,0.006164108140102585,0.0039023152005085823,0.0015275616331225047,0.24737563967707044,0.15561967818197459
1984.75,0.011660084134876412,0.006205772662838017,0.003909535847499039,0.0015447756245393557,0.24792325830854475,0.15664186526028906
1985.0,0.011742436571878163,0.0062957002251193845,0.003847777021337971,0.0015989593254208078,0.24888932540703118,0.15765235487841892
1985.25,0.011814621225309184,0.006350392572219805,0.0039026027291635345,0.0015616259239258435,0.24962894728984392,0.15858238405372613
1985.5,0.011964381693499882,0.006430327446991123,0.00394068815304485,0.001593366093463909,0.25017718096713737,0.15955002644025462
1985.75,0.012024720603896729,0.006482082926365505,0.003977157154437757,0.0015654805230934652,0.25064361158460224,0.16053784562829593
1986.0,0.012111335209428496,0.006534100774930536,0.003987269966332092,0.0015899644681658682,0.2500867011821038,0.16154385177360592
1986.25,0.012142642822591823,0.006529461513215765,0.003999081293979792,0.0016141000153962674,0.24962626187618034,0.16254135209193335
1986.5,0.012236874792354755,0.006563701218133512,0.004055915097689631,0.001617258476531612,0.2505404895910035,0.1635322025204566
1986.75,0.012280942048358903,0.006622628887910486,0.00402479596817789,0.0016335171922705284,0.25201860412148686,0.1645615486079421
1987.0,0.012350029708153394,0.006708381468525983,0.0040206806216779994,0.0016209676179494105,0.2544459282439798,0.16554072496351982
1987.25,0.012460953046713357,0.0067779235028289555,0.004063144019839457,0.0016198855240449448,0.2552652793767352,0.16649766388552467
1987.5,0.01254719457184794,0.006824695359309768,0.004098058462764112,0.0016244407497740595,0.25650826872479693,0.16747935567748087
1987.75,0.012741636718662684,0.006871961169102078,0.004212024281455368,0.0016576512681052379,0.25855891213937526,0.1684777932708996
1988.0,0.012787920569637979,0.006960519662345153,0.004114955956573419,0.001712444950719407,0.258709506652292,0.1695717181189574
1988.25,0.012936882745817835,0.007025486219708514,0.004152588417199902,0.0017588081089094198,0.2615479680888177,0.1705483288496007
1988.5,0.012993211067690578,0.007111711748396077,0.0041086121578553765,0.0017728871614391256,0.26182316675765127,0.1715444974370503
1988.75,0.013145253766994077,0.007177905225413773,0.00416960570779967,0.001797742833780634,0.2642462544286993,0.17247825319468643
1989.0,0.013255359303945353,0.007224382749949248,0.004222820259041916,0.0018081562949541902,0.26638846974744856,0.1734557210360137
1989.25,0.013330626678201748,0.007269064667398649,0.004184186494100809,0.0018773755167022887,0.2667994518860147,0.17446831296180396
1989.5,0.013401307099953175,0.007303213705735254,0.004181648112266358,0.0019164452819515627,0.2669191779941985,0.17542353059757398
1989.75,0.0133978228754017,0.007370731979563066,0.004110658806472347,0.0019164320893662874,0.2668331869142461,0.17635853117997047
1990.0,0.013512417034235223,0.007414732518437408,0.00417167705318711,0.0019260074626107045,0.2668826972673434,0.1772052379517501
1990.25,0.013527787193881192,0.007456165775250257,0.004088829372262499,0.0019827920463684366,0.2656978341359122,0.17809729256137885
1990.5,0.013501192729595303,0.007526247935598898,0.00400859628149705,0.001966348512499355,0.2644617559818585,0.17888998980700344
1990.75,0.013340951039953468,0.0075249464407797775,0.0038283811154786827,0.0019876234836950072,0.2630879978907391,0.17958778313323615
1991.0,0.013239360986505305,0.007462679344092881,0.0037015964107978854,0.002075085231614538,0.2606730188124512,0.18009244689723888
1991.25,0.013301863568446063,0.0074938573203359535,0.003686045265038475,0.0021219609830716354,0.25867060139525844,0.18046098590191006
1991.5,0.01332783712173316,0.007492816005137817,0.0037107235698048114,0.002124297546790533,0.25804521006132053,0.18080715303246742
1991.75,0.013333500720088792,0.007497478873000537,0.0037235507850953936,0.002112471061992863,0.257084865193624,0.18117159178645528
