year,y,c,x,h,k_data
1973.5,0.03966783506036799,0.023761255576392644,0.009101283204113448,0.24255172177445533,0.41633359116608826
1973.75,0.039872947853186264,0.023602703066695974,0.00937387227000536,0.24228935842488583,0.41871881641723574
1974.0,0.03936376324448176,0.023542830547112748,0.008957102689239101,0.24167923765760183,0.42136750820909075
1974.25,0.03929250679211716,0.023636839231122298,0.009076159825534223,0.2397321824917054,0.42357253250532245
1974.5,0.0387577823376643,0.023584090155283486,0.008675884357142605,0.2386461970113621,0.4258530855822327
1974.75,0.03844262999856682,0.02304807347998909,0.008670768877476602,0.2353662792888146,0.42766939690093425
1975.0,0.037808869651959925,0.023048443367483556,0.0076582264175903665,0.22905110098560572,0.4294088962873179
1975.25,0.037910802228537405,0.023262182981418685,0.0074003101039772905,0.22687314623970214,0.43008770426634946
1975.5,0.038389535838394884,0.0235119348376698,0.007874455340427751,0.22724021299885674,0.4304998363662703
1975.75,0.03873719348745533,0.023662802270279976,0.008049754108568412,0.2291046094424339,0.43140367126444074
1976.0,0.03944014213106911,0.02404572472772981,0.008612549335856402,0.23107799173651042,0.43251255736787075
1976.25,0.03956399860786258,0.024125868897975685,0.008784431477428823,0.23054298632041065,0.43420314533924576
1976.5,0.03961742178463875,0.02433476505148099,0.008757354522166852,0.2305198213796488,0.4360649201475247
1976.75,0.039741394542177795,0.02449910471957637,0.008745221795018689,0.23108662509452227,0.43788511918848466
1977.0,0.0400495923472622,0.024735091336433396,0.009097256982984232,0.23147311927444914,0.4396680899526181
1977.25,0.04066115697078705,0.024840399031362342,0.009570825888355599,0.23504657900289602,0.44176862033393566
1977.5,0.04122469668013451,0.02504267321625143,0.009880859673783172,0.23619482183894483,0.4442949063271443
1977.75,0.04105468880176871,0.025130605674586998,0.009782392583326903,0.237282942596302,0.4470694958617294
1978.0,0.04101375410254529,0.025211460523985256,0.009836609223717966,0.23730181239265372,0.44968458852732074
1978.25,0.042423411655128,0.025679756144673212,0.010471698687972805,0.24227051542011258,0.45234101750890415
1978.5,0.042681685949699906,0.02570139799980727,0.010728993899515721,0.2432549152768446,0.45567386660234943
1978.75,0.043098832886155215,0.02577549452669582,0.01096001352880566,0.24440883016290424,0.4593539812718266
1979.0,0.0430367111318743,0.02584205793534975,0.010825309885259591,0.24493383959172588,0.4633878812221628
1979.25,0.04295582020605062,0.02582134740788958,0.010878324366528677,0.244613746890941,0.46736182208553745
1979.5,0.04315377677386758,0.02607552157385616,0.010854928509349134,0.2463761953480108,0.4713986874734966
1979.75,0.043140771225472566,0.02621239102602791,0.01071009312258643,0.24644234431750253,0.47535531805825637
1980.0,0.04315120200363229,0.02632994179354503,0.01067662959431153,0.24491959576171835,0.4790618367597209
1980.25,0.04213714872054277,0.025678614790409327,0.009851139700385538,0.2413499156422158,0.4826507291530439
1980.5,0.04196310445810456,0.025910656102724923,0.00924680468825414,0.23964199524900004,0.48536916015201526
1980.75,0.042623342236824124,0.026152772309066603,0.009857774933710008,0.2418376362108813,0.48748574419490404
1981.0,0.04334018877220204,0.02615962824927666,0.010623236681109758,0.24197288891133154,0.4902490914384029
1981.25,0.04290765312593028,0.026016007000924046,0.010244927841557006,0.24075854638401292,0.49380222635018767
1981.5,0.043314034582259374,0.026011449947383292,0.010600697458280562,0.24023266097898227,0.49698384562186915
1981.75,0.04274011714824417,0.025721650314916005,0.010361646734895869,0.2391403152974833,0.5005222712272143
1982.0,0.04197894405618153,0.02582295159225458,0.009468776273716041,0.2346266390744669,0.5038081460408332
1982.25,0.042074607336720526,0.02575568474365871,0.009470755486360356,0.2358837472617551,0.5061752796173934
1982.5,0.04181844395741241,0.025909439390260438,0.009321353844244309,0.2338100944438406,0.5085102179466879
1982.75,0.04173837949477226,0.026318995843691295,0.00874612215607469,0.2318898688080467,0.5106431127540773
1983.0,0.042187821394304714,0.02653385893124795,0.008869368994717504,0.23264543087235237,0.5121388044734191
1983.25,0.04304336081825179,0.02705434024364451,0.009391223836418768,0.23403690730299867,0.5137144759075539
