 1948 1949 1950 1951 1952 1953 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987
 3563 3178 3636 3778 3662 3699 3328 3534 3602 3494 3323 3730 3717 3672 3918 3968 4238 4643 5101 5243 5864 6245 6309 6603 7389 8179 8341 7891 9236 9974 10807 11486 11938 12617 11954 13026 13601 13328 14194 15513
 3054 2948 3180 3320 3462 3677 3541 3751 3984 4041 3937 4321 4434 4470 4893 5064 5376 5767 6233 6569 7251 7666 7641 7909 8511 9316 9503 9421 10955 11672 12831 13430 14196 15267 14999 16047 17333 17123 17631 18174
 1575 1547 1787 2057 2143 2374 2456 2682 2917 3035 3117 3434 3594 3789 4040 4221 4445 4694 5131 5415 5884 6491 6778 7022 7682 8435 9181 9312 10873 12134 13410 14859 16125 17589 18354 19499 21234 22120 23247 24251
 2609 2753 2932 3172 3395 3691 3878 4144 4464 4718 4838 5167 5515 5708 5959 6195 6602 6970 7591 8108 8722 9549 10069 10395 11189 12174 13069 13696 15027 16711 18619 20765 23164 25591 27747 30233 33704 36744 39460 42374
 2292 2297 2542 3105 3378 3781 3910 4182 4649 5031 5091 5488 5783 5989 6324 6636 7038 7472 8337 8939 9792 10793 11398 11760 12510 13761 15627 17188 19309 21679 23828 26575 29498 32576 34818 36027 38450 40705 41720 43525
 1082 1121 1149 1380 1515 1612 1682 1736 1828 1949 1923 1960 1929 1952 1925 1954 1936 1985 2046 2128 2311 2511 2643 2804 2979 3208 3864 4428 5028 5646 6337 7093 7825 8767 9417 9429 9505 9597 9239 8889
 1085 1026 1229 1440 1547 1710 1617 1913 2023 2158 2075 2380 2443 2487 2834 2968 3221 3570 4005 4233 4829 5399 5481 5786 6633 7568 8152 7496 8713 10463 11837 13391 13746 15317 15465 16816 19155 19796 20709 22327
 1018 979 1057 1074 1160 1201 1164 1261 1316 1339 1306 1436 1412 1431 1496 1511 1593 1660 1778 1818 1991 1994 1957 1944 2048 2101 2118 2050 2378 2469 2691 2804 2996 3339 3203 3190 3081 2796 2615 2682
 14497 14332 15140 17184 18259 19363 19083 20284 21993 23143 22716 24177 25139 25365 26467 27428 29212 31113 33698 35891 39054 42734 46926 50871 56218 62868 68683 72646 81777 91288 103432 116935 128465 141579 150440 155900 166653 175408 181960 192050
 10375 9945 10513 12058 12624 13205 12593 13399 14505 15184 14490 15523 16029 15884 16567 17064 18008 19093 20677 21946 23938 25844 27584 29637 32208 36443 39471 40645 45918 51608 58507 66045 70948 75901 76027 78930 86766 91749 96182 103010
 5817 5382 5587 6410 6452 6458 5907 6091 6567 6626 6094 6195 6116 5792 5860 5844 5967 6152 6279 6358 6570 6834 7267 7725 7873 9094 9902 9848 11095 12162 13249 15052 15782 16208 15326 15044 16258 16361 16509 16845
 1255 1237 1224 1288 1327 1350 1304 1298 1320 1370 1323 1361 1406 1427 1439 1455 1498 1560 1649 1748 1870 1939 2067 2202 2223 2233 2436 2647 2816 2979 3192 3493 3864 4153 4235 4402 4759 5046 5260 5524
 1677 1757 2085 2396 2669 3032 3085 3507 3850 4086 4154 4779 5014 5108 5514 5832 6289 6847 7533 7898 8803 9658 10126 11392 13034 15009 16072 15956 18328 20983 24293 27116 28125 30147 29893 31431 35472 37571 39727 42910
 919 834 870 1077 1150 1258 1153 1263 1350 1509 1307 1389 1507 1482 1555 1606 1705 1738 1982 2067 2230 2249 2347 2227 2360 2602 2826 2994 3318 3654 4237 4692 5282 5856 5835 5800 6188 6256 6233 6467
 342 358 384 460 556 619 655 737 874 1022 1052 1204 1358 1429 1539 1644 1830 2038 2384 2930 3467 4058 4553 4805 5318 5933 6408 7152 8042 9206 10414 12052 13678 14692 15436 16507 17575 19192 20710 22787
 132 130 126 143 156 159 158 158 167 174 172 176 172 173 169 168 167 165 171 175 181 192 205 218 230 234 257 319 356 391 483 545 648 731 784 815 788 822 817 848
 233 247 237 284 314 329 331 345 377 397 388 419 456 473 491 515 552 593 679 770 817 914 1019 1068 1170 1338 1570 1729 1963 2233 2639 3095 3569 4114 4518 4931 5726 6501 6926 7629
 2306 2425 2511 2785 3090 3404 3581 3833 4197 4467 4464 4697 4959 5137 5400 5661 6222 6803 7476 8033 8699 9910 11542 12726 14655 16183 18007 19554 21731 24041 27442 31428 35438 40570 45791 46291 46815 48131 48399 49716
 2098 2196 2251 2483 2752 3022 3146 3362 3677 3914 3875 4076 4294 4440 4686 4894 5398 5914 6490 6971 7528 8639 10156 11279 13050 14434 16082 17426 19150 21066 23993 27461 30976 35532 39796 40023 40088 40976 40986 42148
 208 229 260 302 338 382 435 471 520 553 589 621 665 697 714 767 824 889 986 1062 1171 1271 1386 1447 1605 1749 1925 2128 2581 2975 3449 3967 4462 5038 5995 6268 6727 7155 7413 7568
 1816 1962 2116 2341 2545 2754 2909 3052 3291 3492 3762 3957 4151 4344 4500 4703 4982 5217 5545 5912 6417 6980 7800 8508 9355 10242 11205 12447 14128 15639 17483 19462 22079 25108 28622 30679 33072 35528 37379 39324
 9566 9429 10084 11352 11934 12662 13026 13915 15444 16322 16783 18065 19162 19770 20863 21977 23483 25250 27825 29838 32462 35858 38854 41390 45531 51478 57771 61264 68224 75758 87384 100091 111187 123559 129879 134523 150038 160386 168952 180617
 15168 15593 16748 18172 19173 20430 20925 22387 23903 25123 25554 27616 29540 30088 32159 34165 36685 39483 42865 45954 50744 55880 60175 64936 71111 78928 86055 92882 104034 114918 130818 144717 155945 169172 177339 191698 212671 229620 245683 263161
 5158 5417 5997 6603 7163 7818 8512 9244 10106 10817 11574 12591 13401 14362 15183 16186 17399 18657 20285 22300 25246 27880 30561 33525 37259 41434 45425 50266 56191 63008 72244 82280 94202 105512 116431 130350 144206 160889 183060 204473
 1331 1415 1531 1712 1891 2079 2230 2396 2629 2854 3074 3260 3549 3767 4025 4276 4586 4881 5229 5846 6585 7472 8580 9312 10185 11339 12958 14540 16203 17744 19846 22477 25915 29323 33456 35538 37738 40497 43564 46112
 335 374 418 482 556 625 701 801 916 1002 1070 1179 1318 1437 1553 1725 1849 1982 2125 2249 2392 2606 2778 3055 3404 3870 4346 4799 5423 6150 7143 8203 9135 10109 10979 12975 15232 17611 21116 23682
 253 249 322 351 351 361 460 561 577 587 684 868 886 1145 1076 1044 1149 1299 1588 2013 2773 2996 2612 3104 3515 3289 3100 3614 4236 4662 5333 6214 8457 10268 12264 16724 18171 21030 27078 32575
 1669 1806 1986 2180 2398 2660 2856 3009 3274 3597 3898 4195 4441 4646 4937 5302 5713 6089 6526 7116 7737 8288 9175 9740 10674 11771 12938 14291 15597 17310 19647 21801 24195 26360 28953 30824 33286 36378 40399 44336
 354 386 430 486 529 585 639 682 759 823 889 954 1033 1111 1192 1275 1372 1470 1621 1726 1897 2084 2352 2588 2851 3269 3652 4221 4754 5614 6645 7733 8733 9651 10613 11437 12758 14515 16367 18852
 1147 1117 1244 1320 1351 1419 1529 1689 1832 1824 1809 1968 2004 2067 2197 2355 2500 2681 2907 3028 3460 3942 4488 5081 5874 6954 7289 7478 8472 9737 11550 13382 14806 16251 15901 18057 21400 24350 27017 29673
 69 70 66 72 87 89 97 106 119 130 150 167 170 189 203 209 230 255 289 322 402 492 576 645 756 942 1142 1323 1506 1791 2080 2470 2961 3550 4265 4795 5621 6508 7519 9243
 13152 13572 14457 15799 16904 18159 18897 20768 22842 24647 26109 28452 31007 32969 35679 38220 41443 45077 50198 55543 61792 70323 77609 84648 94906 107672 120431 133556 149563 167939 195813 225153 258545 295854 329120 363608 408714 448422 490590 551315
 948 952 968 1036 1111 1173 1199 1254 1324 1426 1439 1542 1648 1681 1789 1923 2097 2290 2541 2802 3091 3475 3821 4100 4529 5136 5580 6010 6722 7391 8849 10229 11680 13439 14521 15828 17792 19214 21044 22807
 1822 1836 1896 2025 2125 2232 2297 2398 2560 2682 2721 2877 3017 3123 3281 3435 3675 3931 4278 4560 4826 5081 5195 5181 5233 5553 5787 6028 6534 7151 8160 8978 9735 10630 11138 12260 13538 14517 15473 16803
 1097 1139 1267 1460 1643 1847 1983 2226 2615 2930 3169 3622 4097 4520 5082 5516 6213 6983 8033 8989 10018 11624 12633 13053 14535 16732 18859 19920 22717 26144 31739 38407 45246 52761 58622 66652 80220 91897 103317 117082
 573 543 537 566 601 633 637 681 755 829 878 989 1090 1143 1234 1342 1461 1575 1707 1860 2061 2333 2575 2813 3137 3663 3983 4345 4974 5655 6816 7949 8501 9339 10209 11017 12830 14651 15651 17271
 369 332 317 396 437 440 406 441 507 554 523 595 655 682 717 755 821 899 1024 1117 1212 1351 1468 1570 1725 2038 2341 2487 2785 3130 3790 4530 5112 5704 5770 5843 6773 7154 7401 7712
 683 688 688 712 723 713 752 806 819 815 774 807 810 859 841 858 918 1028 1128 1183 1270 1391 1395 1409 1489 1609 1773 1885 2164 2459 2856 3377 3639 4054 4338 4779 5356 5886 6248 7368
 611 618 627 652 685 739 783 844 901 967 1076 1176 1294 1382 1485 1580 1689 1771 1915 2077 2262 2448 2662 2900 3246 3702 4173 4593 5182 5760 6615 7509 8545 9477 10443 11303 12178 12924 13917 15269
 1519 1653 1869 2119 2357 2622 2872 3156 3400 3779 4219 4665 5137 5560 6082 6757 7462 8195 9255 10803 12739 15220 18209 21385 25540 29793 35002 41357 47308 53918 62613 71638 84064 98267 112656 123597 134028 143723 155580 177576
 228 244 276 307 342 382 412 450 495 532 575 632 695 743 810 877 962 1042 1151 1260 1444 1666 1984 2310 2762 3433 4060 4793 5579 6483 7658 9209 11169 13607 16589 19431 22553 25933 29855 36181
 826 877 922 964 996 1057 1133 1226 1357 1510 1649 1832 2022 2276 2581 2853 3150 3556 4031 4442 5062 5953 6830 7686 8695 9268 9907 10484 10919 11249 12140 13433 15092 16890 18491 20609 22802 24816 26574 29145
 1514 1725 1864 2056 2200 2435 2631 2841 3064 3331 3622 4073 4525 4915 5362 5652 5970 6396 7086 7770 8381 9506 9968 10874 11709 12968 14119 15718 16821 18458 21040 23143 25793 27844 29513 32442 35427 37930 41749 45614
  NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN  4841 5506 6060 7333 8427 9642 10648 11165 12748 14194 16012 17954 20105
  NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN  10877 11315 12398 13707 14716 16151 17196 18348 19694 21233 21918 23795 25509
 598 608 653 844 1069 1195 1221 1392 1777 1969 1961 2089 2220 2351 2608 2841 3109 3443 4027 4498 5049 5836 6368 6812 7669 8958 10259 11302 12447 14210 16999 20373 23866 27679 30580 33564 37925 42436 46052 50778
 2364 2357 2573 2662 2615 2691 2571 3053 3268 3323 3503 3553 3797 3734 3807 3831 3916 3968 4022 4182 4377 4439 4501 4555 4637 4819 4588 4634 5411 5931 6538 6378 6103 6163 6250 6283 7292 7341 7729 7709
 20393 22685 23935 30741 35016 35913 36598 38604 41224 44012 47584 49872 53546 57324 61593 65954 71543 76943 86740 96287 107744 118439 132213 144935 158279 172189 189045 211840 230448 250994 273169 297731 331580 366094 395828 421782 460320 497813 526704 558764
 11232 12536 13030 18722 21708 21441 20713 21493 22293 23086 24512 24990 26142 27428 29157 30770 33094 34870 39623 43528 48186 51739 56551 60559 64980 67764 73978 82080 88144 96019 103038 110882 124228 140088 151006 159725 178730 190438 195041 204493
 9556 10679 11095 16582 19275 19075 18346 18958 19604 20227 21325 21728 22604 23657 25211 26483 28535 29986 34304 37875 41903 44862 48335 51659 55384 57434 62044 68384 73307 79930 85758 91808 102536 115089 125308 132317 149362 158952 163082 170292
 4681 5078 5401 7161 8036 7952 7495 8133 8821 9261 10113 10357 11106 11858 12642 13467 14373 15138 16678 18127 20050 21323 23429 26028 27962 29362 32515 36788 40349 45386 48977 52377 58228 63610 67625 71414 75444 79595 81260 85397
 4875 5601 5694 9421 11239 11123 10851 10825 10783 10966 11212 11371 11498 11799 12569 13016 14162 14848 17626 19748 21853 23539 24906 25631 27422 28072 29529 31596 32958 34544 36781 39431 44308 51479 57683 60903 73918 79357 81822 84895
 1676 1857 1935 2140 2433 2366 2367 2535 2689 2859 3187 3262 3538 3771 3946 4287 4559 4884 5319 5653 6283 6877 8216 8900 9596 10330 11934 13696 14837 16089 17280 19074 21692 24999 25698 27408 29368 31486 31959 34201
 9161 10149 10905 12019 13308 14472 15885 17111 18931 20926 23072 24882 27404 29896 32436 35184 38449 42073 47117 52759 59558 66700 75662 84376 93299 104425 115067 129760 142304 154975 170131 186849 207352 226006 244822 262057 281590 307375 331663 354271
 8521 9442 10145 11159 12252 13334 14698 15838 17620 19556 21578 23133 25470 27934 30243 32857 35873 39294 44115 49530 55898 62599 71058 79236 87693 97987 107708 121245 133094 145127 159041 174499 193213 210371 227768 243489 261668 285303 308066 329614
  NaN   NaN   NaN   NaN  5574 6096 6797 7402 8320 9373 10470 11514 12979 14321 15784 17463 19345 21285 24255 27377 31126 34635 39337 43653 48020 53073 57893 66041 72788 79013 85014 92983 101898 110661 119407 126680 136887 150017 162928 173480
  NaN   NaN   NaN   NaN  6678 7238 7901 8435 9301 10185 11108 11619 12491 13613 14459 15394 16528 18009 19860 22153 24772 27964 31721 35583 39673 44914 49815 55204 60306 66114 74027 81516 91315 99710 108361 116809 124781 135286 145138 156134
 640 707 760 859 1056 1138 1187 1274 1310 1368 1494 1749 1934 1962 2193 2327 2576 2779 3002 3229 3660 4101 4604 5140 5606 6438 7359 8515 9210 9848 11090 12350 14139 15635 17054 18568 19922 22072 23597 24657
 86 58 78 14 2 -7 -57 -70 -82 -78 -72 -81 -155 -144 -95 -63 -54 5 24 30 12 22 23 21 -1 -13 -22 -43 -37 -62 -99 -71 -98 -156 -192 -173 -211 -215 -1782 -1356
  NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN  153 159 167 173 178 187 196 205 213 223 237 251 268 282 295 330 357 385 402 404 430 465 511 540 574 619 646 908 994
  NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN   NaN  234 314 311 268 241 241 191 181 183 211 215 228 247 283 308 352 400 422 464 503 501 563 667 732 747 830 861 2690 2350
 5603 5933 6455 6924 7246 7803 8117 9117 9863 10579 11535 12405 13895 14463 15625 16657 17868 19315 21258 23383 26086 29477 32399 35593 38945 43010 47140 51960 57051 62364 69703 77277 87073 97597 108240 119187 131159 140951 153725 173329
 115281 113024 124776 143928 154642 167393 165574 179380 195022 204648 202384 220905 231538 236192 252872 265910 285029 307356 339297 360710 396657 436636 461164 488131 538756 607681 667332 701023 788500 885278 1013423 1148379 1259832 1393836 1454861 1538280 1704249 1830387 1938414 2074302

